# 
# 06/05/2021 21:23:55
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P281 - V01 [m s^-1],P282 - V02 [m s^-1],P283 - V03 [m s^-1],P284 - V04 [m s^-1],P296 - P01 [Pa],P297 - P02 [Pa],P298 - P03 [Pa],P299 - P04 [Pa],P311 - TC01 [K],P312 - TC02 [K],P313 - TC03 [K]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P248,P249,P250,P251,P281,P282,P283,P284,P296,P297,P298,P299,P311,P312,P313
DP 332,1.084,-50,30,25.25,4.75,178.666,178.666,266.99002380287271,20.5,42.722,3,73.996674600957576,3,66.9983373004788,46.611000000000004,42.722,2,73.996674600957576,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.084,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.86,290.137,291.497,292.771,3.46046,3.25938,3.11054,3.05983,15.9291,10.5046,5.57874,0.822291,305.176,307.083,309.276
DP 333,1.108,-50,30,25.25,4.75,180.142,180.142,269.54653079484439,20.5,43.214,3,74.848843598281462,3,67.424421799140731,46.857,43.214,2,74.848843598281462,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.108,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.869,290.195,291.554,292.767,3.38088,3.19649,3.05115,3.02148,15.5964,10.4486,5.55655,0.832116,305.181,307.363,309.391
DP 334,1.133,-50,30,25.25,4.75,181.67950000000002,181.67950000000002,272.20955891148151,20.5,43.7265,3,75.736519637160512,3,67.86825981858027,47.11325,43.7265,2,75.736519637160512,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.133,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.881,290.187,291.599,292.72,3.3316,3.16843,2.98548,3.0014,14.8979,9.8846,5.52449,0.855511,305.897,307.427,309.715
DP 335,1.157,-50,30,25.25,4.75,183.15550000000002,183.15550000000002,274.76606590345318,20.5,44.2185,3,76.5886886344844,3,68.2943443172422,47.35925,44.2185,2,76.5886886344844,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.157,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.934,290.154,291.498,292.814,3.27526,3.12128,2.95309,2.92948,14.7541,9.75019,5.34609,1.08148,305.599,307.872,310.446
DP 336,1.182,-50,30,25.25,4.75,184.69299999999998,184.69299999999998,277.42909402009036,20.5,44.731,3,77.476364673363449,3,68.738182336681731,47.6155,44.731,2,77.476364673363449,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.182,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.953,290.172,291.444,292.788,3.22252,3.06447,2.98662,2.89459,14.0178,9.47335,5.06892,1.04138,305.579,308.138,309.411
DP 337,1.206,-50,30,25.25,4.75,186.16899999999998,186.16899999999998,279.98560101206203,20.5,45.223,3,78.328533670687335,3,69.164266835343668,47.8615,45.223,2,78.328533670687335,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.206,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.981,290.149,291.486,292.703,3.18593,3.05078,2.90443,2.90618,13.7767,9.28123,5.1908,0.972086,305.636,308.199,310.022
DP 338,1.231,-50,30,25.25,4.75,187.7065,187.7065,282.6486291286991,20.5,45.735499999999995,3,79.216209709566371,3,69.608104854783193,48.11775,45.735499999999995,2,79.216209709566371,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.231,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.993,290.217,291.482,292.767,3.10216,2.98508,2.91188,2.79212,13.4685,9.04623,4.8658,1.11431,306.306,308.459,310.112
DP 339,1.255,-50,30,25.25,4.75,189.1825,189.1825,285.20513612067083,20.5,46.2275,3,80.068378706890272,3,70.034189353445143,48.363749999999996,46.2275,2,80.068378706890272,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.255,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.005,290.315,291.546,292.623,3.06402,2.90807,2.81644,2.80211,13.0142,8.82693,4.82664,0.669573,306.177,308.59,310.011
DP 340,1.28,-50,30,25.25,4.75,190.72,190.72,287.86816423730795,20.5,46.74,3,80.956054745769322,3,70.478027372884668,48.620000000000005,46.74,2,80.956054745769322,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.28,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.033,290.211,291.497,292.727,3.01072,2.8887,2.80036,2.76193,12.7535,8.5682,4.83586,0.991992,306.15,308.522,310.066
DP 341,1.304,-50,30,25.25,4.75,192.196,192.196,290.42467122927968,20.5,47.232000000000006,3,81.808223743093222,3,70.9041118715466,48.866,47.232000000000006,2,81.808223743093222,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.304,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.033,290.236,291.459,292.704,2.96298,2.85269,2.74743,2.7382,12.4077,8.35189,4.7838,1.02856,306.564,308.868,309.846
DP 342,1.329,-50,30,25.25,4.75,193.7335,193.7335,293.08769934591675,20.5,47.744499999999995,3,82.695899781972244,3,71.347949890986129,49.122249999999994,47.744499999999995,2,82.695899781972244,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.329,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.04,290.289,291.483,292.64,2.9249,2.81568,2.69354,2.71221,11.8665,8.15614,4.6198,0.918187,307.005,308.907,310.311
DP 343,1.353,-50,30,25.25,4.75,195.2095,195.2095,295.64420633788836,20.5,48.236499999999992,3,83.548068779296131,3,71.774034389648079,49.368249999999996,48.236499999999992,2,83.548068779296131,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.353,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.036,290.217,291.45,292.612,2.87759,2.80914,2.64247,2.69536,11.6183,7.77486,4.50644,0.881579,306.521,308.613,309.969
DP 344,1.378,-50,30,25.25,4.75,196.747,196.74699999999999,298.3072344545256,20.5,48.749,3,84.4357448181752,3,72.2178724090876,49.6245,48.749,2,84.4357448181752,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.378,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.107,290.205,291.433,292.642,2.83478,2.7409,2.6441,2.63175,11.3449,7.60936,4.31405,1.1234,307.025,309.167,310.421
DP 345,1.402,-50,30,25.25,4.75,198.223,198.22299999999998,300.86374144649722,20.5,49.241,3,85.287913815499081,3,72.643956907749555,49.8705,49.241,2,85.287913815499081,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.402,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.102,290.205,291.503,292.69,2.80085,2.75334,2.63815,2.63022,11.0997,7.34728,4.29172,0.973978,306.881,308.996,310.634
DP 346,1.427,-50,30,25.25,4.75,199.7605,199.7605,303.52676956313439,20.5,49.7535,3,86.175589854378131,3,73.087794927189066,50.12675,49.7535,2,86.175589854378131,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.427,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.116,290.27,291.461,292.618,2.74672,2.67704,2.5975,2.61501,10.8092,7.27766,4.08289,0.890872,307.011,308.684,310.242
DP 347,1.451,-50,30,25.25,4.75,201.2365,201.23649999999998,306.08327655510607,20.5,50.2455,3,87.027758851702018,3,73.513879425851016,50.372749999999996,50.2455,2,87.027758851702018,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.451,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.112,290.243,291.451,292.601,2.7225799999999998,2.60082,2.54044,2.55886,10.3512,7.11266,4.04235,0.836408,306.929,308.57,310.136
DP 348,1.476,-50,30,25.25,4.75,202.774,202.774,308.74630467174319,20.5,50.758,3,87.915434890581068,3,73.957717445290541,50.629000000000005,50.758,2,87.915434890581068,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.476,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.136,290.248,291.453,292.559,2.6812,2.56332,2.51701,2.54361,10.0873,7.00735,3.93352,0.85229,307.329,308.826,310.628
DP 349,1.5,-50,30,25.25,4.75,204.25,204.25,311.30281166371486,20.5,51.25,3,88.767603887904954,3,74.383801943952477,50.875,51.25,2,88.767603887904954,2,15,2.1454132580905545E-05,11.25,0.032,50.75,0.03,0.0205,0.015,1.5,188774.81924412792,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.145,290.24,291.45,292.615,2.64329,2.56715,2.4863,2.50969,9.79578,6.66459,3.80695,0.82218,307.296,309.144,310.767
DP 350,0.3,-50,30,27.75,2.25,154.95,154.95,217.25245281272481,25.5,33.15,3,57.417484270908275,3,58.708742135454145,44.325,33.15,2,57.417484270908275,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.3,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.206,290.087,292.581,295.256,7.23999,5.89842,5.06507,4.71775,37.4997,21.369,9.85919,-1.60128,299.562,303.033,306.359
DP 351,0.324,-50,30,27.75,2.25,156.786,156.786,220.43249809542129,25.5,33.762,3,58.477499365140432,3,59.238749682570216,44.631,33.762,2,58.477499365140432,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.324,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.214,290.064,292.614,294.998,6.67646,5.54804,4.61649,4.64703,38.2152,22.479,11.1683,-1.22994,299.915,303.333,306.462
DP 352,0.349,-50,30,27.75,2.25,158.6985,158.6985,223.74504526489676,25.5,34.399499999999996,3,59.581681754965587,3,59.790840877482793,44.949749999999995,34.399499999999996,2,59.581681754965587,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.349,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.194,289.956,292.182,294.468,6.61314,5.33561,4.65084,4.59381,35.3007,22.1335,11.3285,-1.1197,300.028,303.268,306.372
DP 353,0.373,-50,30,27.75,2.25,160.5345,160.5345,226.92509054759324,25.5,35.0115,3,60.641696849197743,3,60.320848424598879,45.25575,35.0115,2,60.641696849197743,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.373,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.227,289.889,292.219,294.373,6.27678,4.92636,4.45406,4.39699,34.3982,22.379,10.8531,-0.990006,300.236,303.402,306.161
DP 354,0.398,-50,30,27.75,2.25,162.447,162.447,230.23763771706871,25.5,35.649,3,61.745879239022905,3,60.872939619511456,45.5745,35.649,2,61.745879239022905,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.398,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.238,289.814,291.848,293.94,6.15314,4.88253,4.3701,4.27641,30.7087,20.6969,10.6457,-0.0379887,299.901,302.763,305.455
DP 355,0.422,-50,30,27.75,2.25,164.28300000000002,164.28300000000002,233.41768299976513,25.5,36.260999999999996,3,62.805894333255047,3,61.402947166627527,45.8805,36.260999999999996,2,62.805894333255047,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.422,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.163,289.785,291.806,294.199,5.92778,4.85048,4.20628,4.13983,31.7177,19.0346,10.5865,-0.435228,300.377,303.79,306.833
DP 356,0.447,-50,30,27.75,2.25,166.1955,166.1955,236.73023016924063,25.5,36.8985,3,63.910076723080209,3,61.955038361540112,46.19925,36.8985,2,63.910076723080209,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.447,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.144,289.704,291.69,293.711,5.50694,4.5703,3.98251,3.98196,31.6958,20.3471,10.6871,0.13427,300.23,303.242,305.607
DP 357,0.471,-50,30,27.75,2.25,168.0315,168.0315,239.91027545193708,25.5,37.5105,3,64.970091817312365,3,62.48504590865619,46.505250000000004,37.5105,2,64.970091817312365,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.471,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.226,289.773,291.628,293.59,5.43125,4.29691,3.96798,4.00866,29.0996,19.2764,9.48039,-0.193383,301.197,303.819,306.465
DP 358,0.496,-50,30,27.75,2.25,169.94400000000002,169.94400000000002,243.2228226214126,25.5,38.148,3,66.074274207137535,3,63.037137103568767,46.824,38.148,2,66.074274207137535,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.496,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.334,289.917,291.765,293.49,5.06752,4.30093,3.95638,3.83203,31.0211,19.2933,9.05115,-0.410509,300.808,303.772,306.684
DP 359,0.52,-50,30,27.75,2.25,171.78,171.78,246.40286790410903,25.5,38.76,3,67.134289301369677,3,63.567144650684845,47.129999999999995,38.76,2,67.134289301369677,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.52,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.289,289.933,291.724,293.562,5.0182,4.04168,3.8169,3.78111,27.6585,18.1478,8.34233,-0.756188,301.115,304.907,306.672
DP 360,0.545,-50,30,27.75,2.25,173.6925,173.6925,249.71541507358455,25.5,39.3975,3,68.238471691194846,3,64.119235845597416,47.448750000000004,39.3975,2,68.238471691194846,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.545,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.315,289.885,291.555,293.194,4.91874,4.14778,3.84483,3.59105,26.3478,16.5734,7.3358,-0.114928,301.112,303.903,306.606
DP 361,0.569,-50,30,27.75,2.25,175.5285,175.5285,252.89546035628098,25.5,40.009499999999996,3,69.298486785426988,3,64.649243392713487,47.75475,40.009499999999996,2,69.298486785426988,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.569,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.207,289.768,291.461,293.095,4.7457,4.15227,3.6287,3.62775,24.9318,15.4195,8.13255,-0.137093,300.368,303.262,306.026
DP 362,0.594,-50,30,27.75,2.25,177.441,177.441,256.20800752575644,25.5,40.647,3,70.402669175252143,3,65.201334587626079,48.073499999999996,40.647,2,70.402669175252143,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.594,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.335,289.885,291.57,293.208,4.58309,4.02165,3.67142,3.64625,24.7092,15.2664,7.34873,-0.361514,301.75,304.301,306.838
DP 363,0.618,-50,30,27.75,2.25,179.277,179.277,259.38805280845293,25.5,41.259,3,71.4626842694843,3,65.731342134742164,48.3795,41.259,2,71.4626842694843,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.618,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.407,289.774,291.459,293.155,4.44953,4.12104,3.61946,3.50243,23.63,13.8164,6.72059,-0.246248,301.882,304.761,307.22
DP 364,0.643,-50,30,27.75,2.25,181.1895,181.1895,262.70059997792839,25.5,41.8965,3,72.566866659309468,3,66.283433329654741,48.69825,41.8965,2,72.566866659309468,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.643,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.413,289.938,291.544,293.175,4.3422,3.88896,3.49479,3.37224,22.7851,14.2326,6.92058,0.139233,302.046,304.821,306.765
DP 365,0.667,-50,30,27.75,2.25,183.0255,183.02550000000002,265.88064526062482,25.5,42.5085,3,73.62688175354161,3,66.813440876770812,49.00425,42.5085,2,73.62688175354161,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.667,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.432,289.96,291.508,293.05,4.25939,3.78834,3.39596,3.37178,21.7425,13.8911,6.96165,-0.00262324,302.219,304.869,307.322
DP 366,0.692,-50,30,27.75,2.25,184.938,184.938,269.19319243010034,25.5,43.146,3,74.73106414336678,3,67.36553207168339,49.323,43.146,2,74.73106414336678,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.692,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.467,289.939,291.462,292.991,4.14516,3.77095,3.43666,3.35413,20.7704,13.2111,6.96919,-0.0383983,302.42,304.935,306.982
DP 367,0.716,-50,30,27.75,2.25,186.774,186.774,272.37323771279682,25.5,43.758,3,75.791079237598936,3,67.895539618799461,49.629000000000005,43.758,2,75.791079237598936,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.716,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.473,289.876,291.456,292.901,3.96058,3.66199,3.32918,3.23775,20.8166,12.7867,6.48177,0.117858,302.2,304.947,306.981
DP 368,0.741,-50,30,27.75,2.25,188.6865,188.6865,275.68578488227229,25.5,44.395500000000006,3,76.895261627424091,3,68.447630813712053,49.94775,44.395500000000006,2,76.895261627424091,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.741,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.469,289.8,291.294,292.73,3.88623,3.71868,3.3535,3.31454,19.7114,11.8329,6.22946,-0.135339,302.222,304.855,306.812
DP 369,0.765,-50,30,27.75,2.25,190.5225,190.5225,278.86583016496877,25.5,45.0075,3,77.955276721656247,3,68.977638360828124,50.25375,45.0075,2,77.955276721656247,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.765,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.469,289.884,291.382,292.817,3.78834,3.31875,3.06059,3.18169,19.0975,12.5525,6.83232,0.079932,302.59,305.432,307.521
DP 370,0.79,-50,30,27.75,2.25,192.435,192.435,282.17837733444424,25.5,45.645,3,79.0594591114814,3,69.529729555740715,50.572500000000005,45.645,2,79.0594591114814,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.79,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.532,289.782,291.371,292.737,3.69006,3.56372,3.17243,3.17107,18.9162,11.6528,6.18784,0.10565,302.806,305.443,307.074
DP 371,0.814,-50,30,27.75,2.25,194.271,194.271,285.35842261714066,25.5,46.257000000000005,3,80.119474205713558,3,70.059737102856786,50.8785,46.257000000000005,2,80.119474205713558,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.814,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.591,289.942,291.399,292.729,3.62387,3.32527,3.03886,3.07777,17.8634,11.3857,6.08343,0.00733116,303.068,305.291,307.299
DP 372,0.839,-50,30,27.75,2.25,196.18349999999998,196.18349999999998,288.67096978661613,25.5,46.8945,3,81.223656595538714,3,70.611828297769364,51.19725,46.8945,2,81.223656595538714,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.839,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.593,289.781,291.198,292.506,3.56439,3.29441,3.09908,3.046,17.0648,10.9965,5.51352,0.263939,302.738,304.569,306.318
DP 373,0.863,-50,30,27.75,2.25,198.0195,198.0195,291.85101506931261,25.5,47.5065,3,82.28367168977087,3,71.141835844885435,51.50325,47.5065,2,82.28367168977087,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.863,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.612,289.838,291.251,292.474,3.43724,3.22528,3.0581,3.07416,16.8156,10.5753,5.83031,0.409943,302.924,305.538,307.412
DP 374,0.888,-50,30,27.75,2.25,199.93200000000002,199.93200000000002,295.16356223878807,25.5,48.144,3,83.387854079596025,3,71.693927039798012,51.822,48.144,2,83.387854079596025,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.888,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.659,289.894,291.319,292.641,3.39523,3.2113,3.06023,2.95914,16.0148,10.168,5.50122,0.652667,303.013,306.293,307.756
DP 375,0.912,-50,30,27.75,2.25,201.768,201.768,298.34360752148456,25.5,48.756,3,84.447869173828181,3,72.223934586914083,52.128,48.756,2,84.447869173828181,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.912,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.677,289.872,291.285,292.474,3.31735,3.16727,2.95793,2.9623,15.4534,10.3433,5.65543,0.504896,303.063,305.486,307.754
DP 376,0.937,-50,30,27.75,2.25,203.6805,203.6805,301.65615469096,25.5,49.3935,3,85.552051563653336,3,72.776025781826675,52.44675,49.3935,2,85.552051563653336,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.937,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.691,290.008,291.305,292.532,3.22568,3.01504,2.94181,2.82371,15.0282,9.95942,4.95364,0.519047,303.864,305.545,307.497
DP 377,0.961,-50,30,27.75,2.25,205.5165,205.5165,304.83619997365645,25.5,50.0055,3,86.612066657885478,3,73.306033328942746,52.75275,50.0055,2,86.612066657885478,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.961,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.698,290.004,291.417,292.683,3.17553,2.9594,2.78561,2.83944,14.5206,9.5614,5.32202,0.593035,303.996,306.443,307.691
DP 378,0.986,-50,30,27.75,2.25,207.429,207.429,308.14874714313191,25.5,50.643,3,87.716249047710647,3,73.858124523855338,53.0715,50.643,2,87.716249047710647,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,0.986,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.705,290.003,291.403,292.655,3.11672,2.9330599999999998,2.74019,2.81021,13.8197,9.1379,5.08965,0.510027,304.036,306.324,308.431
DP 379,1.01,-50,30,27.75,2.25,209.265,209.265,311.3287924258284,25.5,51.254999999999995,3,88.776264141942789,3,74.388132070971409,53.3775,51.254999999999995,2,88.776264141942789,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,1.01,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.728,289.98,291.27,292.505,3.04173,2.92793,2.78251,2.81369,13.613,8.99886,4.82384,0.503168,304.025,305.916,308.044
DP 380,1.035,-50,30,27.75,2.25,211.1775,211.1775,314.64133959530392,25.5,51.892500000000005,3,89.880446531767973,3,74.940223265883986,53.696250000000006,51.892500000000005,2,89.880446531767973,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,1.035,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.792,290.052,291.378,292.61,2.98538,2.86647,2.78097,2.7172,13.1798,8.63522,4.50371,0.543276,304.997,306.056,308.003
DP 381,1.059,-50,30,27.75,2.25,213.0135,213.0135,317.8213848780004,25.5,52.504500000000007,3,90.940461626000129,3,75.470230813000072,54.002250000000004,52.504500000000007,2,90.940461626000129,2,15,3.3195835123697392E-05,11.25,0.032,50.75,0.03,0.025500000000000002,0.015,1.059,122003.25688172974,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.801,290.04,291.323,292.492,2.93413,2.79806,2.73291,2.73347,12.6556,8.59774,4.54273,0.451864,304.604,306.081,307.536
